Date,Day of week,Week of year,北海道D,東北D,東京D,中部D,北陸D,関西D,中国D,四国D,九州D,沖縄D,１０エリア計
2024/3/7 13:00,Tuesday,11,4055,10681,39227,17840,3791.4,18935.763,6480.295,3415,9846,836,115107.458
2024/3/7 14:00,Tuesday,11,4033,10615,38281,17598,3856.8,18595.829,6613.484,3273,9876,833.5,113575.613
2024/3/7 15:00,Tuesday,11,4034,10568,38685,17400,3843.5,18580.778,6763.923,3222,9774,839.4,113710.601
2024/3/7 16:00,Tuesday,11,4094,10911,39768,17709,3887.6,18863.088,6956.811,3312,10081,833.8,116416.299
2024/3/7 17:00,Tuesday,11,4253,11264,40944,17922,3864.1,19022.027,7200.765,3306,10431,832.6,119039.492
2024/3/7 18:00,Tuesday,11,4336,11486,41564,18238,3901,19627.857,7516.594,3482,11006,861,122018.451
2024/3/7 19:00,Tuesday,11,4215,11278,40807,17774,3800.4,19397.712,7355.9,3448,10963,864,119903.012
2024/3/7 20:00,Tuesday,11,4111,10965,39518,17341,3696.6,18948.657,7158.77,3331,10676,840,116586.027
2024/3/7 21:00,Tuesday,11,4026,10442,37537,16557,3560,18264.105,6810.938,3158,10272,798,111425.043
2024/3/7 22:00,Tuesday,11,3968,9843,35244,15711,3480.7,17357.736,6487.119,2930,9712,739.8,105473.355
2024/3/7 23:00,Tuesday,11,4033,9654,32940,15068,3428.8,16379.238,6242.28,2809,9215,700.8,100470.118
2024/3/8 0:00,Wednesday,11,4028,9365,30321,14144,3376,15222.351,5996.367,2670,8651,658.2,94431.918
2024/3/8 1:00,Wednesday,11,4143,9461,29282,13868,3461,14866.892,6076.534,2698,8576,638.8,93071.226
2024/3/8 2:00,Wednesday,11,4217,9730,29244,13909,3651,15185.765,6358.222,2864,8969,653.3,94781.287
2024/3/8 3:00,Wednesday,11,4331,9958,29540,14091,3760.5,15433.019,6736.458,3037,9527,687,97100.977
2024/3/8 4:00,Wednesday,11,4418,10141,30313,14174,3741.3,15428.931,6942.818,3126,9877,698.9,98860.949
2024/3/8 5:00,Wednesday,11,4445,10588,32518,14738,3765,15664.678,7014.261,3176,10136,702.1,102747.039
2024/3/8 6:00,Wednesday,11,4465,11148,36986,16013,3860.8,16964.063,7350.095,3267,10507,717.4,111278.358
2024/3/8 7:00,Wednesday,11,4296,11359,41173,16939,3849.8,18497.504,7386.268,3342,10647,758.9,118248.472
2024/3/8 8:00,Wednesday,11,4326,12148,45796,18424,4026.7,20412.588,7614.082,3640,10672,815.6,127874.97
2024/3/8 9:00,Wednesday,11,4372,12413,47892,18903,4057.9,20811.993,7476.889,3684,10609,841.9,131061.682
2024/3/8 10:00,Wednesday,11,4337,11992,46531,18359,3952.1,20298.286,7175.051,3605,10406,862.1,127517.537
2024/3/8 11:00,Wednesday,11,4251,11653,44612,17794,3854.8,19619.355,7236.146,3569,10179,810.7,123579.001
2024/3/8 12:00,Wednesday,11,4034,10983,41381,16602,3662.7,18470.596,6949.224,3385,9723,799.2,115989.72
2024/3/8 13:00,Wednesday,11,4004,11069,41096,17160,3875.2,19043.932,7159.153,3483,9842,826.5,117558.785
2024/3/8 14:00,Wednesday,11,3850,10897,39657,17156,3810.4,18839.607,7105.52,3390,9884,872.6,115462.127
2024/3/8 15:00,Wednesday,11,3756,10693,39085,17085,3808.6,18611.321,7113.577,3321,10057,838.7,114369.198
2024/3/8 16:00,Wednesday,11,3877,10984,39672,17182,3863.6,18749.617,7438.484,3354,10262,820.3,116203.001
2024/3/8 17:00,Wednesday,11,4113,11140,40201,17214,3864.8,18844.392,7532.411,3379,10679,802.1,117769.703
2024/3/8 18:00,Wednesday,11,4189,11365,40945,17658,3884.1,19427.109,7842.206,3537,11366,838.2,121051.615
2024/3/8 19:00,Wednesday,11,4148,11170,40081,17334,3783.9,19148.193,7849.16,3505,11432,859.2,119310.453
2024/3/8 20:00,Wednesday,11,4036,10879,38812,17005,3674.8,18712.122,7627.45,3392,11198,840.7,116177.072
2024/3/8 21:00,Wednesday,11,3915,10388,37099,16558,3553.3,18033.368,7248.036,3206,10730,807.1,111537.804
2024/3/8 22:00,Wednesday,11,3816,9830,35260,16038,3484.8,17355.801,6894.361,2994,10242,753.3,106668.262
2024/3/8 23:00,Wednesday,11,3907,9714,33203,15511,3457.6,16479.933,6592.089,2892,9684,713.6,102154.222
2024/3/9 0:00,Thursday,11,3873,9480,30807,14688,3406,15523.531,6416.34,2767,9033,665.6,96659.471
2024/3/9 1:00,Thursday,11,4024,9580,29556,14254,3491.6,15115.435,6391.895,2803,8935,642.6,94793.53
2024/3/9 2:00,Thursday,11,4154,9796,29161,14221,3601.4,15324.108,6667.948,2953,9296,656.8,95831.256
2024/3/9 3:00,Thursday,11,4287,9885,29009,14236,3632.7,15452.899,6996.524,3109,9795,688.3,97091.423
2024/3/9 4:00,Thursday,11,4347,9951,29066,14008,3571.5,15173.006,7079.96,3139,10013,699.8,97048.266
2024/3/9 5:00,Thursday,11,4274,10111,29834,13868,3492.4,14960.996,7032.14,3084,10035,689.3,97380.836
2024/3/9 6:00,Thursday,11,4144,10267,31357,14193,3357.7,15383.404,7074.968,3001,10002,677.2,99457.272
2024/3/9 7:00,Thursday,11,3861,10076,32030,14737,3368.6,16247.838,7196.822,3016,9862,709.8,101105.06
2024/3/9 8:00,Thursday,11,3810,10442,33035,15261,3539.3,17401.595,7309.099,3156,9712,755,104420.994
2024/3/9 9:00,Thursday,11,3849,10529,33956,15361,3754,18003.434,7169.898,3166,9710,784,106282.332
2024/3/9 10:00,Thursday,11,3771,10263,34402,14962,3708.1,17945.273,6994.958,3187,9575,776.4,105584.731
2024/3/9 11:00,Thursday,11,3681,10058,34245,14500,3534.2,17382.394,6724.986,3069,9322,772,103288.58
2024/3/9 12:00,Thursday,11,3531,9717,33121,14273,3433,16876.345,6446.153,2996,8946,767.9,100107.398
2024/3/9 13:00,Thursday,11,3464,9628,31975,14179,3357.9,17017.114,6484.223,3002,8643,796.1,98546.337
2024/3/9 14:00,Thursday,11,3438,9491,30724,14076,3304.9,16774.45,6278.431,2928,8616,768.3,96399.081
2024/3/9 15:00,Thursday,11,3519,9623,30386,13842,3273,16838.186,6382.176,2887,8708,769.3,96227.662
2024/3/9 16:00,Thursday,11,3562,9813,31883,14407,3380.7,17160.715,6675.297,2962,8820,779.8,99443.512
2024/3/9 17:00,Thursday,11,3852,10476,34696,15288,3527,18041.967,7083.433,3091,9542,772.8,106370.2
2024/3/9 18:00,Thursday,11,4020,10849,37036,16222,3615.4,19074.285,7616.693,3279,10405,809.4,112926.778
2024/3/9 19:00,Thursday,11,3997,10757,37238,16245,3653.3,19156.707,7669.304,3286,10686,832.6,113520.911
2024/3/9 20:00,Thursday,11,3956,10570,36855,16054,3598.8,18866.954,7524.778,3222,10539,817.3,112003.832
2024/3/9 21:00,Thursday,11,3984,10200,35754,15555,3460.5,18267.789,7237.363,3087,10233,785,108563.652
2024/3/9 22:00,Thursday,11,3887,9692,33888,14660,3368.7,17220.211,6737.34,2875,9933,767.4,103028.651
2024/3/9 23:00,Thursday,11,4010,9696,32212,14319,3349.5,16515.032,6585.238,2829,9614,728.3,99858.07
2024/3/10 0:00,Friday,11,3957,9416,30117,13668,3275.2,15657.775,6436.776,2784,9203,687.5,95202.251
2024/3/10 1:00,Friday,11,4091,9504,28857,13406,3309.1,15134.434,6511.074,2858,9199,664.9,93534.508
2024/3/10 2:00,Friday,11,4207,9725,28371,13528,3481.2,15274.967,6785.215,3042,9647,678.8,94740.182
2024/3/10 3:00,Friday,11,4307,9782,28188,13495,3540.8,15182.114,7079.999,3156,10138,708.7,95577.613
2024/3/10 4:00,Friday,11,4411,9956,28101,13218,3515.8,14795.527,7089.009,3153,10283,717.4,95239.736
2024/3/10 5:00,Friday,11,4330,10014,28696,13285,3381.9,14530.262,7026.791,3056,10186,698.5,95204.453
2024/3/10 6:00,Friday,11,4149,10010,29911,13667,3254.1,14868.164,7010.209,2970,10016,676.4,96531.873
2024/3/10 7:00,Friday,11,3828,9659,30353,14004,3176.4,15638.09,6951.915,2950,9757,687.7,97005.105
2024/3/10 8:00,Friday,11,3625,9674,30851,13931,3233.6,16245.029,6532.336,2902,9194,729.5,96917.465
2024/3/10 9:00,Friday,11,3529,9671,31792,13735,3302.1,16690.425,6132.822,2873,9121,777.8,97624.147
2024/3/10 10:00,Friday,11,3430,9394,31890,13209,3172.3,16384.133,6066.597,2808,8601,782.6,95737.63
2024/3/10 11:00,Friday,11,3352,9167,31584,13075,3032.3,15710.957,5814.495,2736,8302,784.2,93557.952
2024/3/10 12:00,Friday,11,3253,8899,30653,12576,2966.9,15277.743,5789.279,2666,8175,805.8,91061.722
2024/3/10 13:00,Friday,11,3204,8735,29458,12214,2866,15010.185,5543.381,2587,7856,824,88297.566
2024/3/10 14:00,Friday,11,3218,8639,28496,11889,2803.3,14516.63,5317.668,2468,7697,808.6,85853.198
2024/3/10 15:00,Friday,11,3391,8701,28538,12068,2844.7,14465.688,5254.962,2408,7865,770.3,86306.65
2024/3/10 16:00,Friday,11,3451,9206,30148,12742,2926.4,15013.82,5730.069,2539,8105,776.7,90637.989
2024/3/10 17:00,Friday,11,3763,10153,33234,13865,3163.4,16359.058,6440.109,2807,8893,789.8,99467.367
2024/3/10 18:00,Friday,11,3957,10623,35989,15209,3346.4,17793.677,7066.714,3078,9887,815.8,107765.591
2024/3/10 19:00,Friday,11,3894,10560,36384,15384,3362.3,18082.073,7233.174,3146,10300,850,109195.547
2024/3/10 20:00,Friday,11,3831,10245,35984,15398,3335.2,18064.962,7147.437,3122,10242,834.5,108204.099
2024/3/10 21:00,Friday,11,3732,9817,34850,14906,3235.5,17515.69,6852.473,3003,9958,802.6,104672.263
2024/3/10 22:00,Friday,11,3594,9279,32811,14092,3152.1,16510.363,6519.504,2802,9561,749.5,99070.467
2024/3/10 23:00,Friday,11,3653,9105,30975,13710,3188,15794.182,6290.178,2759,9134,710.1,95318.46
2024/3/11 0:00,Saturday,11,3671,8887,28946,13235,3165.7,14961.917,6194.44,2730,8779,671.6,91241.657
2024/3/11 1:00,Saturday,11,3782,9026,28001,13144,3240.2,14697.175,6258.321,2822,8853,650,90473.696
2024/3/11 2:00,Saturday,11,3887,9257,27848,13485,3406,14953.167,6547.614,3003,9339,666.3,92392.081
2024/3/11 3:00,Saturday,11,4024,9413,27939,13616,3510.8,15071.537,6852.426,3129,9865,697.8,94118.563
2024/3/11 4:00,Saturday,11,4093,9635,28597,13820,3540.5,15056.455,7005.559,3169,10118,713.5,95748.014
2024/3/11 5:00,Saturday,11,4124,10144,30825,14524,3592.1,15500.379,7162.369,3204,10427,714.7,100217.548
2024/3/11 6:00,Saturday,11,4053,10636,34550,16299,3762.6,17185.111,7664.4,3402,11081,729.7,109362.811
2024/3/11 7:00,Saturday,11,4004,10552,36723,17848,3774,18785.956,7802.364,3528,11179,770.9,114967.22
2024/3/11 8:00,Saturday,11,4199,11133,38916,19454,3929,20137.032,7854.749,3694,10970,811.6,121098.381
2024/3/11 9:00,Saturday,11,4292,11191,40262,19869,3979.6,20598.784,7568.296,3681,10693,839.1,122973.78
2024/3/11 10:00,Saturday,11,4139,10857,39698,19246,3853.1,19877.274,7058.722,3587,10341,833.4,119490.496
2024/3/11 11:00,Saturday,11,4038,10573,38933,18532,3769.1,19241.784,6923.93,3521,10141,818,116490.814
2024/3/11 12:00,Saturday,11,3823,9959,36936,17038,3510.6,17932.152,6428.546,3314,9559,807.1,109307.398
2024/3/11 13:00,Saturday,11,3956,10192,36743,17456,3545.3,18205.436,6691.203,3415,9788,836.3,110828.239
2024/3/11 14:00,Saturday,11,3864,10155,36220,17212,3510.6,18120.744,6685.963,3348,9680,843.5,109639.807
2024/3/11 15:00,Saturday,11,3823,10131,35878,16885,3491.9,17955.289,6732.284,3217,9988,828,108929.473
2024/3/11 16:00,Saturday,11,3860,10432,37555,17113,3568.2,18214.894,7037.408,3288,10253,832.3,112153.802
2024/3/11 17:00,Saturday,11,4012,10647,37803,17301,3585.9,18433.626,7306.699,3308,10592,835,113824.225
2024/3/11 18:00,Saturday,11,4074,10862,38818,17756,3667.2,18887.664,7582.098,3435,11052,863.2,116997.162
2024/3/11 19:00,Saturday,11,3979,10630,38108,17264,3585.8,18466.091,7435.244,3350,10916,866.6,114600.735
2024/3/11 20:00,Saturday,11,3824,10295,36943,16739,3491,17874.931,7202.389,3234,10555,839.5,110997.82
2024/3/11 21:00,Saturday,11,3657,9762,35176,16203,3370.6,17204.635,6847.738,3042,10057,800.6,106120.573
2024/3/11 22:00,Saturday,11,3452,9220,33038,15550,3304,16292.085,6557.953,2812,9529,747.4,100502.438
2024/3/11 23:00,Saturday,11,3490,9030,30721,14973,3191.1,15227.147,6223.725,2705,9013,704.7,95278.672
2024/3/12 0:00,Sunday,12,3534,8790,28254,14085,3059.7,14168.565,5954.603,2588,8426,668.3,89528.168
2024/3/12 1:00,Sunday,12,3620,8953,27173,13810,3121.1,13771.204,5991.463,2627,8331,645.6,88043.367
2024/3/12 2:00,Sunday,12,3740,9228,26983,13871,3330.9,14147.109,6313.196,2800,8797,658.2,89868.405
2024/3/12 3:00,Sunday,12,3844,9378,27098,13981,3478.2,14407.249,6677.01,2970,9282,693.4,91808.859
2024/3/12 4:00,Sunday,12,3963,9562,27488,14069,3528.1,14519.382,6837.424,3041,9496,701.1,93205.006
2024/3/12 5:00,Sunday,12,3985,9924,29106,14429,3519.5,14591.795,6793.653,3036,9524,703.3,95612.248
2024/3/12 6:00,Sunday,12,4026,10317,32282,15561,3540.3,15749.284,7032.11,3104,9683,717.8,102012.494
2024/3/12 7:00,Sunday,12,3996,10457,35643,16877,3594.9,17625.235,7424.291,3277,10056,767.1,109717.526
2024/3/12 8:00,Sunday,12,4098,11313,39945,19041,3922.5,20036.965,7960.592,3711,10502,812.7,121342.757
2024/3/12 9:00,Sunday,12,4177,11552,42107,20251,4138.4,21577.018,8162.246,3869,10516,844.3,127193.964
2024/3/12 10:00,Sunday,12,4151,11259,41823,20119,4153.3,21707.575,7790.549,3802,10283,860.4,125948.824
2024/3/12 11:00,Sunday,12,4107,11164,41256,19904,4132.5,21477.72,7404.608,3741,10400,837.8,124424.628
2024/3/12 12:00,Sunday,12,3890,10647,39651,18936,3950.4,20196.235,6855.011,3489,9898,832.5,118345.146
2024/3/12 13:00,Sunday,12,4001,11091,41053,19926,4113.6,20054.74,7276.348,3556,9779,843.6,121694.288
2024/3/12 14:00,Sunday,12,3989,11219,41601,19721,4115.4,19892.594,7065.341,3537,9770,851.4,121761.735
2024/3/12 15:00,Sunday,12,3894,11198,41693,19120,4081.2,19908.525,7038.752,3455,9679,843.2,120910.677
2024/3/12 16:00,Sunday,12,3921,11426,42418,18985,4116.1,19990.562,7257.149,3464,10105,825.3,122508.111
2024/3/12 17:00,Sunday,12,3981,11453,42382,18596,4042.1,19726.565,7392.763,3451,10417,811.2,122252.628
2024/3/12 18:00,Sunday,12,4093,11528,42256,18888,4045.4,19774.904,7708.778,3526,11052,825.4,123697.482
2024/3/12 19:00,Sunday,12,3984,11298,41002,18325,3911.9,19307.425,7603.714,3451,11066,850.5,120799.539
2024/3/12 20:00,Sunday,12,3839,10961,39388,17798,3777.8,18755.239,7386.443,3328,10729,829.4,116791.882
2024/3/12 21:00,Sunday,12,3688,10353,37205,17136,3619.8,17985.659,7000.751,3126,10318,790.2,111222.41
2024/3/12 22:00,Sunday,12,3573,9734,34467,16234,3483.6,17002.895,6610.805,2885,9802,737.9,104530.2
2024/3/12 23:00,Sunday,12,3631,9446,31735,15504,3403.3,15842.264,6184.051,2760,9256,692.8,98454.415
2024/3/13 0:00,Monday,12,3565,9131,28980,14555,3288.5,14777.718,5937.64,2628,8661,647,92170.858
2024/3/13 1:00,Monday,12,3679,9181,27595,14228,3350.2,14409.782,5984.169,2673,8594,628.1,90322.251
2024/3/13 2:00,Monday,12,3796,9393,27344,14298,3498.5,14700.342,6293.848,2834,9042,643.9,91843.59
2024/3/13 3:00,Monday,12,3906,9517,27356,14415,3591.2,14922.784,6642.535,3017,9622,679,93668.519
2024/3/13 4:00,Monday,12,3984,9629,27890,14417,3620.8,14970.665,6917.073,3098,9954,689.3,95169.838
2024/3/13 5:00,Monday,12,4036,10058,29604,14930,3605,15132.227,7053.033,3171,10214,690.2,98493.46
2024/3/13 6:00,Monday,12,4056,10482,32497,16150,3685.2,16307.417,7419.434,3268,10599,703.4,105167.451
2024/3/13 7:00,Monday,12,3923,10425,34366,17193,3707.2,17773.151,7406.44,3327,10524,731.4,109376.191
2024/3/13 8:00,Monday,12,3963,11188,36760,18782,3925.8,19698.308,7237.772,3567,10469,777.6,116368.48
2024/3/13 9:00,Monday,12,4055,11417,38471,19446,4045.2,20631.376,7171.565,3564,10471,809.1,120081.241
2024/3/13 10:00,Monday,12,4039,11170,38384,19103,4008.1,20157.382,6989.034,3475,10310,842.3,118477.816
2024/3/13 11:00,Monday,12,3985,10989,37992,18567,3980.8,19600.509,6799.361,3416,10065,827,116221.67
2024/3/13 12:00,Monday,12,3787,10434,36033,17217,3723.5,18593.114,6369.742,3203,9486,836.9,109683.256
2024/3/13 13:00,Monday,12,3845,10732,36152,17682,3829.9,18961.317,6540.283,3282,9395,841.5,111261
2024/3/13 14:00,Monday,12,3752,10755,35079,17457,3787,18545.917,6273.415,3188,9413,861,109111.332
2024/3/13 15:00,Monday,12,3801,10730,34545,17303,3739.4,18130.731,6181.216,3055,9424,845.3,107754.647
2024/3/13 16:00,Monday,12,3883,11029,35448,17410,3763.1,18099.802,6551.016,3094,9470,818.1,109566.018
2024/3/13 17:00,Monday,12,4142,11235,36844,17434,3724,18268.365,6824.721,3136,9837,811.8,112256.886
2024/3/13 18:00,Monday,12,4288,11453,38601,18069,3824.6,19036.162,7294.856,3314,10451,826.6,117158.218
2024/3/13 19:00,Monday,12,4150,11233,38440,17848,3791.1,19021.456,7362.686,3314,10729,843.1,116732.342
2024/3/13 20:00,Monday,12,4021,10876,37744,17565,3714.7,18649.324,7183.481,3237,10455,824.6,114270.105
2024/3/13 21:00,Monday,12,3878,10324,36185,16994,3600.7,18116.794,6871.994,3076,10121,787.7,109955.188
2024/3/13 22:00,Monday,12,3680,9703,34016,16213,3515.6,17262.073,6572.262,2859,9660,729.8,104210.735
2024/3/13 23:00,Monday,12,3734,9496,31735,15700,3498.9,16406.62,6317.598,2780,9235,689.8,99592.918
2024/3/14 0:00,Tuesday,12,3669,9190,29362,14941,3399.9,15509.371,6091.815,2687,8648,646.6,94144.686
2024/3/14 1:00,Tuesday,12,3772,9299,28268,14724,3462.8,15158.462,6279.498,2744,8576,626.7,92910.46
2024/3/14 2:00,Tuesday,12,3914,9549,28121,14810,3620.1,15512.13,6524.267,2916,9104,640.6,94711.097
2024/3/14 3:00,Tuesday,12,4008,9670,28204,14930,3710.5,15703.316,6922.282,3074,9651,672.4,96545.498
2024/3/14 4:00,Tuesday,12,4112,9824,28875,14913,3662,15632.951,7015.297,3139,9968,685.8,97827.048
2024/3/14 5:00,Tuesday,12,4082,10188,30925,15402,3637.5,15876.828,7181.814,3167,10095,687.2,101242.342
2024/3/14 6:00,Tuesday,12,4089,10610,33806,16679,3737.5,17172.112,7457.881,3252,10460,703.1,107966.593
2024/3/14 7:00,Tuesday,12,3994,10595,34973,17578,3692.4,18542.292,7450.259,3364,10367,744,111299.951
2024/3/14 8:00,Tuesday,12,4051,11124,36865,18879,3844.4,19941.354,7466.773,3647,10336,783.5,116938.027
2024/3/14 9:00,Tuesday,12,4064,11339,38087,19255,3914.7,20363.703,7257.627,3661,10352,807.7,119101.73
2024/3/14 10:00,Tuesday,12,4074,11056,37629,18580,3831.3,19810.33,6959.302,3590,9825,826.1,116181.032
2024/3/14 11:00,Tuesday,12,4021,10827,37167,17962,3774.1,19094.849,6763.446,3528,9692,831.6,113660.995
2024/3/14 12:00,Tuesday,12,3727,10201,35284,16588,3540.3,17729.621,6324.328,3254,9183,822.8,106654.049
2024/3/14 13:00,Tuesday,12,3743,10659,35308,17106,3585.1,18202.536,6474.878,3321,9241,832.9,108473.414
2024/3/14 14:00,Tuesday,12,3670,10722,34450,16805,3531.2,17887.239,6362.49,3234,9280,805.2,106747.129
2024/3/14 15:00,Tuesday,12,3635,10549,33638,16499,3485.2,17600.461,6247.556,3124,9407,806,104991.217
2024/3/14 16:00,Tuesday,12,3796,10621,34171,16623,3504,17794.272,6406.738,3150,9389,828.9,106283.91
2024/3/14 17:00,Tuesday,12,3996,10764,35171,16537,3476,17865.069,6646.168,3113,9692,802.4,108062.637
2024/3/14 18:00,Tuesday,12,4170,10955,36694,17150,3579.1,18488.892,7007.425,3240,10250,826.8,112361.217
2024/3/14 19:00,Tuesday,12,4059,10682,36253,16832,3507.7,18302.12,7039.556,3231,10521,842.1,111269.476
2024/3/14 20:00,Tuesday,12,3925,10333,35400,16505,3443.7,17776.772,6906.867,3138,10265,820.7,108514.039
2024/3/14 21:00,Tuesday,12,3753,9749,33969,15965,3346.9,17364.801,6674.143,2978,9953,779,104531.844
2024/3/14 22:00,Tuesday,12,3622,9158,32095,15420,3261.2,16439.95,6352.432,2770,9531,745,99394.582
2024/3/14 23:00,Tuesday,12,3711,8865,30101,14883,3192.8,15560.087,6079.013,2688,9124,710.3,94914.2
2024/3/15 0:00,Wednesday,12,3610,8590,27986,14228,3112.2,14579.068,5917.429,2583,8598,669.4,89873.097
2024/3/15 1:00,Wednesday,12,3778,8711,26939,13982,3217.9,14137.44,6007.682,2624,8587,645.5,88629.522
2024/3/15 2:00,Wednesday,12,3920,9005,26921,14140,3392.9,14567.96,6366.022,2817,9109,665.6,90904.482
2024/3/15 3:00,Wednesday,12,4012,9222,27124,14286,3530.8,14899.206,6769.335,3006,9700,697.8,93247.141
2024/3/15 4:00,Wednesday,12,4093,9414,27869,14413,3559,15040.442,6978.669,3112,10074,704.4,95257.511
2024/3/15 5:00,Wednesday,12,4118,9790,29573,14937,3554.6,15275.215,7127.305,3170,10331,710.4,98586.52
2024/3/15 6:00,Wednesday,12,4045,10035,31958,15964,3576.3,16344.032,7395.736,3264,10761,727,104070.068
2024/3/15 7:00,Wednesday,12,3918,9805,32890,16653,3483.6,17342.263,7345.395,3263,10564,766.2,106030.458
2024/3/15 8:00,Wednesday,12,3905,10218,34412,18035,3584.6,18502.91,7150.722,3395,10253,817.6,110273.832
2024/3/15 9:00,Wednesday,12,3857,10363,35559,18421,3644.3,18833.678,6823.225,3386,10428,855.1,112170.303
2024/3/15 10:00,Wednesday,12,3776,10112,35356,17719,3546.9,18259.591,6434.705,3319,9811,883.5,109217.696
2024/3/15 11:00,Wednesday,12,3817,9973,35037,17210,3485.3,17808.028,6299.25,3255,9512,900.2,107296.778
2024/3/15 12:00,Wednesday,12,3709,9386,33404,15841,3255.5,16810.007,5903.619,3032,8957,882.8,101180.926
2024/3/15 13:00,Wednesday,12,3821,9683,33492,16286,3319,17068.075,6032.408,3141,9124,855.2,102821.683
2024/3/15 14:00,Wednesday,12,3847,9696,32744,16024,3267.9,16753.449,5895.727,3063,9129,882.1,101302.176
2024/3/15 15:00,Wednesday,12,3914,9580,32438,15641,3212.1,16345.067,5843.975,2928,9130,872.5,99904.642
2024/3/15 16:00,Wednesday,12,4019,9733,32814,15574,3226.1,16433.958,6033.387,2965,9117,850.1,100765.545
2024/3/15 17:00,Wednesday,12,4140,9870,33480,15370,3190.8,16512.669,6320.027,2974,9288,832.7,101978.196
2024/3/15 18:00,Wednesday,12,4212,9980,34638,15821,3270.9,17183.805,6658.022,3062,9750,854.7,105430.427
2024/3/15 19:00,Wednesday,12,4080,9691,34138,15547,3227.5,17090.593,6576.812,3061,9960,867.8,104239.705
2024/3/15 20:00,Wednesday,12,3920,9354,33303,15268,3147.5,16698.668,6453.598,2984,9795,843.7,101767.466
2024/3/15 21:00,Wednesday,12,3764,8852,32065,14897,3072.1,16169.068,6273.926,2840,9493,807.8,98233.894
2024/3/15 22:00,Wednesday,12,3614,8445,30614,14448,3012,15584.554,5982.141,2678,9205,759.3,94341.995
2024/3/15 23:00,Wednesday,12,3666,8233,28932,13979,2960.4,14860.624,5819.028,2609,8932,720.2,90711.252
2024/3/16 0:00,Thursday,12,3637,7974,26823,13273,2841.1,13908.31,5641.215,2496,8469,679.9,85742.525
2024/3/16 1:00,Thursday,12,3744,8087,25894,12966,2901.1,13670.347,5745.815,2535,8452,654.6,84649.862
2024/3/16 2:00,Thursday,12,3819,8353,25663,12988,3081.8,13931.067,6066.322,2719,8939,665.6,86225.789
